,Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,"Occluded,On another road",Origin file,Origin frame number,Origin track,Origin track frame number
558,addedLane_1333392474.avi_image0.png,addedLane,715,194,744,223,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,25656,addedLane_1333392474.avi,2
559,addedLane_1333392474.avi_image1.png,addedLane,735,188,767,221,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,25661,addedLane_1333392474.avi,7
560,addedLane_1333392474.avi_image2.png,addedLane,758,185,794,219,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,25666,addedLane_1333392474.avi,12
561,addedLane_1333392474.avi_image3.png,addedLane,789,177,828,215,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,25671,addedLane_1333392474.avi,17
562,addedLane_1333392474.avi_image4.png,addedLane,832,169,873,211,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,25676,addedLane_1333392474.avi,22
563,addedLane_1333392474.avi_image5.png,addedLane,887,159,934,208,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,25681,addedLane_1333392474.avi,27
564,addedLane_1333392474.avi_image6.png,addedLane,961,148,1018,206,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,25686,addedLane_1333392474.avi,32
565,merge_1333392630.avi_image0.png,merge,716,177,748,207,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,28760,merge_1333392630.avi,2
566,merge_1333392630.avi_image1.png,merge,731,173,765,206,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,28765,merge_1333392630.avi,7
567,merge_1333392630.avi_image2.png,merge,751,163,787,201,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,28770,merge_1333392630.avi,12
568,merge_1333392630.avi_image3.png,merge,775,155,816,197,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,28775,merge_1333392630.avi,17
569,merge_1333392630.avi_image4.png,merge,808,147,853,194,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,28780,merge_1333392630.avi,22
570,merge_1333392630.avi_image5.png,merge,853,135,906,190,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,28785,merge_1333392630.avi,27
571,addedLane_1333392761.avi_image0.png,addedLane,819,162,863,205,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,31999,addedLane_1333392761.avi,2
572,addedLane_1333392761.avi_image1.png,addedLane,856,153,905,202,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,32004,addedLane_1333392761.avi,7
573,addedLane_1333392761.avi_image2.png,addedLane,903,145,957,199,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,32009,addedLane_1333392761.avi,12
574,stopAhead_1333392790.avi_image0.png,stopAhead,648,135,695,182,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,32647,stopAhead_1333392790.avi,2
575,stopAhead_1333392790.avi_image1.png,stopAhead,665,133,717,186,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,32652,stopAhead_1333392790.avi,7
576,stopAhead_1333392790.avi_image2.png,stopAhead,687,127,745,187,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,32657,stopAhead_1333392790.avi,12
577,stopAhead_1333392790.avi_image3.png,stopAhead,714,112,781,180,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,32662,stopAhead_1333392790.avi,17
578,stopAhead_1333392790.avi_image4.png,stopAhead,749,86,825,162,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,32667,stopAhead_1333392790.avi,22
579,stopAhead_1333392790.avi_image5.png,stopAhead,794,50,882,143,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,32672,stopAhead_1333392790.avi,27
580,stop_1333392807.avi_image0.png,stop,433,227,466,259,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,32998,stop_1333392807.avi,2
581,stop_1333392807.avi_image1.png,stop,432,213,467,248,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33003,stop_1333392807.avi,7
582,stop_1333392807.avi_image2.png,stop,429,207,465,244,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33008,stop_1333392807.avi,12
583,stop_1333392807.avi_image3.png,stop,422,202,461,241,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33013,stop_1333392807.avi,17
584,stop_1333392807.avi_image4.png,stop,414,197,455,240,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33018,stop_1333392807.avi,22
585,stop_1333392807.avi_image5.png,stop,405,184,449,228,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33023,stop_1333392807.avi,27
586,stop_1333392807.avi_image6.png,stop,396,174,442,222,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33028,stop_1333392807.avi,32
587,stop_1333392807.avi_image6.png,stop,804,173,844,214,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33028,stop_1333392807.avi,32
588,stop_1333392807.avi_image7.png,stop,385,171,435,221,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33033,stop_1333392807.avi,37
589,stop_1333392807.avi_image7.png,stop,820,171,865,215,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33033,stop_1333392807.avi,37
590,stop_1333392807.avi_image8.png,stop,373,157,426,212,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33038,stop_1333392807.avi,42
591,stop_1333392807.avi_image8.png,stop,840,162,886,208,"1,1",aiua120306-0/DataLog02142012_002_external_camera.avi,33038,stop_1333392807.avi,42
592,stop_1333392807.avi_image9.png,stop,360,140,417,198,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33043,stop_1333392807.avi,47
593,stop_1333392807.avi_image9.png,stop,861,147,910,195,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33043,stop_1333392807.avi,47
594,stop_1333392807.avi_image10.png,stop,345,128,406,190,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33048,stop_1333392807.avi,52
595,stop_1333392807.avi_image10.png,stop,885,137,937,188,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33048,stop_1333392807.avi,52
596,stop_1333392807.avi_image11.png,stop,325,115,392,183,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33053,stop_1333392807.avi,57
597,stop_1333392807.avi_image11.png,stop,909,123,965,179,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33053,stop_1333392807.avi,57
598,stop_1333392807.avi_image12.png,stop,304,105,378,181,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33058,stop_1333392807.avi,62
599,stop_1333392807.avi_image12.png,stop,936,114,997,175,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33058,stop_1333392807.avi,62
600,stop_1333392807.avi_image13.png,stop,277,101,359,186,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33063,stop_1333392807.avi,67
601,stop_1333392807.avi_image14.png,stop,246,84,338,179,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33068,stop_1333392807.avi,72
602,stop_1333392807.avi_image15.png,stop,207,64,309,169,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33073,stop_1333392807.avi,77
603,stop_1333392807.avi_image16.png,stop,159,37,274,158,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33078,stop_1333392807.avi,82
604,stop_1333392807.avi_image17.png,stop,95,9,227,150,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33083,stop_1333392807.avi,87
605,speedLimit_1333392825.avi_image0.png,speedLimit25,713,173,738,204,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33371,speedLimit_1333392825.avi,2
606,speedLimit_1333392825.avi_image1.png,speedLimit25,725,169,752,201,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33376,speedLimit_1333392825.avi,7
607,speedLimit_1333392825.avi_image2.png,speedLimit25,739,169,767,202,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33381,speedLimit_1333392825.avi,12
608,speedLimit_1333392825.avi_image3.png,speedLimit25,751,171,781,206,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33386,speedLimit_1333392825.avi,17
609,speedLimit_1333392825.avi_image4.png,speedLimit25,766,157,797,194,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33391,speedLimit_1333392825.avi,22
610,speedLimit_1333392825.avi_image5.png,speedLimit25,784,147,818,188,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33396,speedLimit_1333392825.avi,27
611,speedLimit_1333392825.avi_image6.png,speedLimit25,807,146,842,189,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33401,speedLimit_1333392825.avi,32
612,speedLimit_1333392825.avi_image7.png,speedLimit25,833,141,871,187,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33406,speedLimit_1333392825.avi,37
613,speedLimit_1333392825.avi_image8.png,speedLimit25,864,130,907,180,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33411,speedLimit_1333392825.avi,42
614,speedLimit_1333392825.avi_image9.png,speedLimit25,904,124,950,179,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33416,speedLimit_1333392825.avi,47
615,speedLimit_1333392825.avi_image10.png,speedLimit25,955,114,1005,176,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,33421,speedLimit_1333392825.avi,52
616,stop_1333392856.avi_image0.png,stop,600,193,618,210,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34016,stop_1333392856.avi,2
617,stop_1333392856.avi_image1.png,stop,602,188,622,206,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34021,stop_1333392856.avi,7
618,stop_1333392856.avi_image2.png,stop,607,190,626,209,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34026,stop_1333392856.avi,12
619,stop_1333392856.avi_image3.png,stop,611,189,631,209,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34031,stop_1333392856.avi,17
620,stop_1333392856.avi_image4.png,stop,616,185,636,206,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34036,stop_1333392856.avi,22
621,stop_1333392856.avi_image5.png,stop,620,185,641,207,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34041,stop_1333392856.avi,27
622,stop_1333392856.avi_image6.png,stop,625,185,647,207,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34046,stop_1333392856.avi,32
623,stop_1333392856.avi_image7.png,stop,631,185,654,208,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34051,stop_1333392856.avi,37
624,stop_1333392856.avi_image8.png,stop,638,177,662,201,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34056,stop_1333392856.avi,42
625,stop_1333392856.avi_image9.png,stop,646,184,670,207,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34061,stop_1333392856.avi,47
626,stop_1333392856.avi_image10.png,stop,654,181,680,207,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34066,stop_1333392856.avi,52
627,stop_1333392856.avi_image11.png,stop,663,159,690,186,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34071,stop_1333392856.avi,57
628,stop_1333392856.avi_image12.png,stop,674,160,700,186,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34076,stop_1333392856.avi,62
629,stop_1333392856.avi_image13.png,stop,684,171,713,199,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34081,stop_1333392856.avi,67
630,stop_1333392856.avi_image14.png,stop,696,166,725,195,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34086,stop_1333392856.avi,72
631,stop_1333392856.avi_image15.png,stop,701,158,732,189,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34091,stop_1333392856.avi,77
632,stop_1333392856.avi_image16.png,stop,698,150,732,183,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34096,stop_1333392856.avi,82
633,stop_1333392856.avi_image17.png,stop,694,155,730,189,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34101,stop_1333392856.avi,87
634,stop_1333392856.avi_image18.png,stop,689,153,727,190,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34106,stop_1333392856.avi,92
635,stop_1333392856.avi_image19.png,stop,686,136,727,176,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34111,stop_1333392856.avi,97
636,stop_1333392856.avi_image20.png,stop,688,139,731,181,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34116,stop_1333392856.avi,102
637,stop_1333392856.avi_image21.png,stop,696,130,741,175,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34121,stop_1333392856.avi,107
638,stop_1333392856.avi_image21.png,speedLimit25,555,183,573,206,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34121,stop_1333392856.avi,107
639,stop_1333392856.avi_image22.png,stop,711,114,761,163,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34126,stop_1333392856.avi,112
640,stop_1333392856.avi_image22.png,speedLimit25,557,175,575,198,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34126,stop_1333392856.avi,112
641,stop_1333392856.avi_image23.png,stop,735,101,790,156,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34131,stop_1333392856.avi,117
642,stop_1333392856.avi_image23.png,speedLimit25,562,171,581,195,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34131,stop_1333392856.avi,117
643,stop_1333392856.avi_image24.png,stop,761,86,821,146,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34136,stop_1333392856.avi,122
644,stop_1333392856.avi_image24.png,speedLimit25,566,166,586,191,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34136,stop_1333392856.avi,122
645,stop_1333392856.avi_image25.png,stop,788,72,853,137,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34141,stop_1333392856.avi,127
646,stop_1333392856.avi_image25.png,speedLimit25,567,165,587,190,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34141,stop_1333392856.avi,127
647,stop_1333392856.avi_image26.png,stop,816,47,891,121,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34146,stop_1333392856.avi,132
648,stop_1333392856.avi_image26.png,speedLimit25,566,158,587,184,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34146,stop_1333392856.avi,132
649,stop_1333392856.avi_image27.png,stop,849,27,932,110,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34151,stop_1333392856.avi,137
650,stop_1333392856.avi_image27.png,speedLimit25,561,156,584,184,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34151,stop_1333392856.avi,137
651,speedLimit_1333392861.avi_image0.png,stop,696,152,730,187,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34100,speedLimit_1333392861.avi,2
652,speedLimit_1333392861.avi_image11.png,speedLimit25,544,151,570,181,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34166,speedLimit_1333392861.avi,68
653,speedLimit_1333392861.avi_image12.png,speedLimit25,537,148,564,180,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34172,speedLimit_1333392861.avi,74
654,speedLimit_1333392861.avi_image13.png,speedLimit25,531,146,558,178,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34178,speedLimit_1333392861.avi,80
655,speedLimit_1333392861.avi_image14.png,speedLimit25,524,138,553,173,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34184,speedLimit_1333392861.avi,86
656,speedLimit_1333392861.avi_image15.png,speedLimit25,517,141,546,176,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34190,speedLimit_1333392861.avi,92
657,speedLimit_1333392861.avi_image16.png,speedLimit25,512,138,543,174,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34196,speedLimit_1333392861.avi,98
658,speedLimit_1333392861.avi_image17.png,speedLimit25,507,125,538,162,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34202,speedLimit_1333392861.avi,104
659,speedLimit_1333392861.avi_image18.png,speedLimit25,502,125,535,164,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34208,speedLimit_1333392861.avi,110
660,speedLimit_1333392861.avi_image19.png,speedLimit25,499,126,531,164,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34214,speedLimit_1333392861.avi,116
661,speedLimit_1333392861.avi_image20.png,speedLimit25,496,121,529,160,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34220,speedLimit_1333392861.avi,122
662,speedLimit_1333392861.avi_image21.png,speedLimit25,496,121,529,160,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34226,speedLimit_1333392861.avi,128
663,speedLimit_1333392861.avi_image22.png,speedLimit25,496,126,528,165,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34232,speedLimit_1333392861.avi,134
664,speedLimit_1333392861.avi_image23.png,speedLimit25,495,127,527,166,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34238,speedLimit_1333392861.avi,140
665,speedLimit_1333392861.avi_image24.png,speedLimit25,492,125,525,164,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34244,speedLimit_1333392861.avi,146
666,speedLimit_1333392861.avi_image25.png,speedLimit25,485,123,517,161,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34250,speedLimit_1333392861.avi,152
667,speedLimit_1333392861.avi_image26.png,speedLimit25,474,121,506,160,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34256,speedLimit_1333392861.avi,158
668,speedLimit_1333392861.avi_image27.png,speedLimit25,453,122,486,161,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34262,speedLimit_1333392861.avi,164
669,speedLimit_1333392861.avi_image28.png,speedLimit25,423,120,456,160,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34268,speedLimit_1333392861.avi,170
670,speedLimit_1333392861.avi_image29.png,speedLimit25,378,118,412,159,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,34274,speedLimit_1333392861.avi,176
671,speedLimit_1333392910.avi_image0.png,speedLimit25,676,190,699,218,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35195,speedLimit_1333392910.avi,2
672,speedLimit_1333392910.avi_image1.png,speedLimit25,683,182,709,212,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35200,speedLimit_1333392910.avi,7
673,speedLimit_1333392910.avi_image2.png,speedLimit25,692,179,720,213,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35205,speedLimit_1333392910.avi,12
674,speedLimit_1333392910.avi_image3.png,speedLimit25,702,163,732,198,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35210,speedLimit_1333392910.avi,17
675,speedLimit_1333392910.avi_image4.png,speedLimit25,715,156,746,193,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35215,speedLimit_1333392910.avi,22
676,speedLimit_1333392910.avi_image5.png,speedLimit25,730,160,763,201,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35220,speedLimit_1333392910.avi,27
677,speedLimit_1333392910.avi_image6.png,speedLimit25,747,152,782,195,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35225,speedLimit_1333392910.avi,32
678,speedLimit_1333392910.avi_image7.png,speedLimit25,767,147,805,192,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35230,speedLimit_1333392910.avi,37
679,speedLimit_1333392910.avi_image8.png,speedLimit25,791,132,832,181,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35235,speedLimit_1333392910.avi,42
680,speedLimit_1333392910.avi_image9.png,speedLimit25,820,136,864,188,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35240,speedLimit_1333392910.avi,47
681,speedLimit_1333392910.avi_image10.png,speedLimit25,855,134,904,192,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35245,speedLimit_1333392910.avi,52
682,speedLimit_1333392910.avi_image11.png,speedLimit25,897,111,952,175,"1,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35250,speedLimit_1333392910.avi,57
683,stop_1333392917.avi_image0.png,stop,757,133,793,169,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35320,stop_1333392917.avi,2
684,stop_1333392917.avi_image1.png,stop,795,129,835,170,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35325,stop_1333392917.avi,7
685,stop_1333392917.avi_image2.png,stop,838,127,881,170,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35330,stop_1333392917.avi,12
686,stop_1333392917.avi_image3.png,stop,886,121,930,166,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35335,stop_1333392917.avi,17
687,stop_1333392917.avi_image4.png,stop,938,111,986,160,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35340,stop_1333392917.avi,22
688,speedLimit25_1333392931.avi_image0.png,speedLimit25,474,144,526,206,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35575,speedLimit25_1333392931.avi,2
689,speedLimit25_1333392931.avi_image1.png,speedLimit25,548,153,605,219,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35580,speedLimit25_1333392931.avi,7
690,speedLimit25_1333392931.avi_image2.png,speedLimit25,619,138,679,207,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35585,speedLimit25_1333392931.avi,12
691,speedLimit25_1333392931.avi_image3.png,speedLimit25,684,117,749,193,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35590,speedLimit25_1333392931.avi,17
692,speedLimit25_1333392931.avi_image4.png,speedLimit25,743,106,810,186,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35595,speedLimit25_1333392931.avi,22
693,speedLimit25_1333392931.avi_image5.png,speedLimit25,797,90,871,178,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35600,speedLimit25_1333392931.avi,27
694,stop_1333392951.avi_image0.png,stop,921,85,975,143,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35984,stop_1333392951.avi,2
695,stop_1333392951.avi_image1.png,stop,948,76,1004,138,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,35989,stop_1333392951.avi,7
696,speedLimit35_1333393073.avi_image0.png,speedLimit35,753,200,772,222,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,38945,speedLimit35_1333393073.avi,2
697,speedLimit35_1333393073.avi_image1.png,speedLimit35,767,191,787,214,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,38950,speedLimit35_1333393073.avi,7
698,speedLimit35_1333393073.avi_image2.png,speedLimit35,783,190,805,216,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,38955,speedLimit35_1333393073.avi,12
699,speedLimit35_1333393073.avi_image3.png,speedLimit35,801,188,825,217,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,38960,speedLimit35_1333393073.avi,17
700,speedLimit35_1333393073.avi_image4.png,speedLimit35,824,187,848,217,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,38965,speedLimit35_1333393073.avi,22
701,speedLimit35_1333393073.avi_image5.png,speedLimit35,850,182,876,214,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,38970,speedLimit35_1333393073.avi,27
702,speedLimit35_1333393073.avi_image6.png,speedLimit35,882,169,910,203,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,38975,speedLimit35_1333393073.avi,32
703,speedLimit35_1333393073.avi_image7.png,speedLimit35,922,157,953,197,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,38980,speedLimit35_1333393073.avi,37
704,speedLimit35_1333393073.avi_image8.png,speedLimit35,974,151,1010,196,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,38985,speedLimit35_1333393073.avi,42
705,speedLimit35_1333393207.avi_image0.png,speedLimit35,682,190,699,210,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41470,speedLimit35_1333393207.avi,2
706,speedLimit35_1333393207.avi_image1.png,speedLimit35,692,182,712,205,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41475,speedLimit35_1333393207.avi,7
707,speedLimit35_1333393207.avi_image2.png,speedLimit35,704,181,726,207,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41480,speedLimit35_1333393207.avi,12
708,speedLimit35_1333393207.avi_image3.png,speedLimit35,719,178,740,204,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41485,speedLimit35_1333393207.avi,17
709,speedLimit35_1333393207.avi_image4.png,speedLimit35,734,176,758,204,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41490,speedLimit35_1333393207.avi,22
710,speedLimit35_1333393207.avi_image5.png,speedLimit35,750,173,776,203,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41495,speedLimit35_1333393207.avi,27
711,speedLimit35_1333393207.avi_image6.png,speedLimit35,770,167,796,198,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41500,speedLimit35_1333393207.avi,32
712,speedLimit35_1333393207.avi_image7.png,speedLimit35,792,157,820,191,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41505,speedLimit35_1333393207.avi,37
713,speedLimit35_1333393207.avi_image8.png,speedLimit35,818,149,849,186,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41510,speedLimit35_1333393207.avi,42
714,speedLimit35_1333393207.avi_image9.png,speedLimit35,852,144,885,185,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41515,speedLimit35_1333393207.avi,47
715,speedLimit35_1333393207.avi_image10.png,speedLimit35,899,133,937,177,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,41520,speedLimit35_1333393207.avi,52
716,noLeftTurn_1333393280.avi_image0.png,noLeftTurn,323,186,348,210,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43190,noLeftTurn_1333393280.avi,2
717,noLeftTurn_1333393280.avi_image1.png,noLeftTurn,306,182,331,206,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43195,noLeftTurn_1333393280.avi,7
718,noLeftTurn_1333393280.avi_image2.png,noLeftTurn,285,173,312,200,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43200,noLeftTurn_1333393280.avi,12
719,noLeftTurn_1333393280.avi_image3.png,noLeftTurn,258,168,288,198,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43205,noLeftTurn_1333393280.avi,17
720,noLeftTurn_1333393280.avi_image4.png,noLeftTurn,225,158,259,191,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43210,noLeftTurn_1333393280.avi,22
721,noLeftTurn_1333393280.avi_image5.png,noLeftTurn,185,143,221,180,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43215,noLeftTurn_1333393280.avi,27
722,noLeftTurn_1333393280.avi_image6.png,noLeftTurn,134,131,175,172,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43220,noLeftTurn_1333393280.avi,32
723,noLeftTurn_1333393280.avi_image7.png,noLeftTurn,67,118,114,165,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43225,noLeftTurn_1333393280.avi,37
724,noLeftTurn_1333393285.avi_image6.png,noLeftTurn,319,182,344,205,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43251,noLeftTurn_1333393285.avi,32
725,noLeftTurn_1333393285.avi_image7.png,noLeftTurn,300,175,327,202,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43256,noLeftTurn_1333393285.avi,37
726,noLeftTurn_1333393285.avi_image8.png,noLeftTurn,277,167,307,196,"0,0",aiua120306-0/DataLog02142012_002_external_camera.avi,43261,noLeftTurn_1333393285.avi,42
